#robot_x	robot_y	
#LWheel_x	LWheel_y	
#FWheel_x	FWheel_y	
#RWheel_x	RWheel_y	
#robot_x	robot_y

0.000000	0.000000
0.000000	0.375000
1.000000	0.000000
-0.000000	-0.375000
0.000000	0.000000

0.000000	0.000000
0.000000	0.375000
1.000000	0.000000
-0.000000	-0.375000
0.000000	0.000000

-0.000000	-0.000000
-0.041566	0.372689
0.993838	0.110844
0.041566	-0.372689
-0.000000	-0.000000

-0.000000	-0.000000
-0.099356	0.361598
0.964262	0.264950
0.099356	-0.361598
-0.000000	-0.000000

-0.000000	-0.000000
-0.154699	0.341604
0.910943	0.412532
0.154699	-0.341604
-0.000000	-0.000000

-0.000000	-0.000000
-0.206233	0.313198
0.835194	0.549955
0.206233	-0.313198
-0.000000	-0.000000

-0.000000	-0.000000
-0.252689	0.277080
0.738879	0.673838
0.252689	-0.277080
-0.000000	-0.000000

-0.000000	-0.000000
-0.292923	0.234139
0.624371	0.781128
0.292923	-0.234139
-0.000000	-0.000000

-0.000000	-0.000000
-0.325944	0.185433
0.494489	0.869184
0.325944	-0.185433
-0.000000	-0.000000

-0.000000	-0.000000
-0.350939	0.132161
0.352430	0.935838
0.350939	-0.132161
-0.000000	-0.000000

-0.000000	-0.000000
-0.367293	0.075635
0.201694	0.979448
0.367293	-0.075635
-0.000000	-0.000000

-0.000000	-0.000000
-0.374603	0.017247
0.045991	0.998942
0.374603	-0.017247
-0.000000	-0.000000

-0.000000	-0.000000
-0.372689	-0.041567
-0.110844	0.993838
0.372689	0.041566
-0.000000	-0.000000

-0.000000	-0.000000
-0.361598	-0.099356
-0.264950	0.964262
0.361598	0.099356
-0.000000	-0.000000

-0.000000	-0.000000
-0.341604	-0.154700
-0.412532	0.910943
0.341604	0.154699
-0.000000	-0.000000

-0.000000	-0.000000
-0.313198	-0.206234
-0.549956	0.835194
0.313198	0.206233
-0.000000	-0.000000

-0.000000	-0.000000
-0.277080	-0.252689
-0.673838	0.738879
0.277080	0.252689
-0.000000	-0.000000

-0.000000	-0.000000
-0.234139	-0.292923
-0.781128	0.624371
0.234139	0.292923
-0.000000	-0.000000

-0.000000	-0.000000
-0.185433	-0.325944
-0.869184	0.494488
0.185433	0.325944
-0.000000	-0.000000

-0.000000	-0.000000
-0.132161	-0.350940
-0.935838	0.352430
0.132161	0.350939
-0.000000	-0.000000

-0.000000	-0.000000
-0.075635	-0.367293
-0.979449	0.201693
0.075635	0.367293
-0.000000	-0.000000

0.000000	-0.000000
-0.017246	-0.374603
-0.998942	0.045990
0.017246	0.374603
0.000000	-0.000000

0.000000	-0.000000
0.041567	-0.372689
-0.993838	-0.110845
-0.041567	0.372689
0.000000	-0.000000

0.000000	-0.000000
0.099356	-0.361598
-0.964262	-0.264950
-0.099356	0.361598
0.000000	-0.000000

0.000000	-0.000000
0.154700	-0.341604
-0.910943	-0.412532
-0.154699	0.341603
0.000000	-0.000000

0.000000	-0.000000
0.206234	-0.313198
-0.835193	-0.549956
-0.206233	0.313197
0.000000	-0.000000

0.000000	-0.000000
0.252689	-0.277080
-0.738879	-0.673839
-0.252689	0.277079
0.000000	-0.000000

0.000000	-0.000000
0.292923	-0.234139
-0.624370	-0.781129
-0.292923	0.234139
0.000000	-0.000000

0.000000	-0.000000
0.325944	-0.185433
-0.494488	-0.869185
-0.325944	0.185433
0.000000	-0.000000

0.000000	-0.000000
0.350939	-0.132161
-0.352429	-0.935839
-0.350939	0.132161
0.000000	-0.000000

