#robot_x	robot_y	
#LWheel_x	LWheel_y	
#FWheel_x	FWheel_y	
#RWheel_x	RWheel_y	
#robot_x	robot_y

1.774998	-0.271627
1.646584	0.080700

1.703036	0.104745
1.556089	0.449754
2.623062	0.496603
1.849983	-0.240265
1.703036	0.104745

1.758131	0.131753
1.593067	0.468471
2.656045	0.571924
1.923195	-0.204965
1.758131	0.131753

1.811714	0.161650
1.628999	0.489125
2.684982	0.648891
1.994430	-0.165826
1.811714	0.161650

1.863634	0.194350
1.663783	0.511659
2.709790	0.727286
2.063485	-0.122958
1.863634	0.194350

1.913743	0.229762
1.697321	0.536008
2.730398	0.806888
2.130165	-0.076483
1.913743	0.229762

1.961901	0.267786
1.729518	0.562104
2.746750	0.887473
2.194283	-0.026533
1.961901	0.267786

2.007971	0.308313
1.760284	0.589874
2.758799	0.968812
2.255658	0.026753
2.007971	0.308313

2.051824	0.351231
1.789532	0.619238
2.766510	1.050676
2.314116	0.083224
2.051824	0.351231

2.093335	0.396417
1.817178	0.650115
2.769862	1.132834
2.369492	0.142719
2.093335	0.396417

2.132388	0.443744
1.843146	0.682416
2.768846	1.215055
2.421629	0.205072
2.132388	0.443744

2.168871	0.493078
1.867361	0.716051
2.763464	1.297105
2.470381	0.270106
2.168871	0.493078

2.202683	0.544281
1.889756	0.750924
2.753732	1.378754
2.515611	0.337638
2.202683	0.544281

2.233728	0.597207
1.910267	0.786938
2.739677	1.459771
2.557189	0.407476
2.233728	0.597207

2.261918	0.651708
1.928836	0.823991
2.721339	1.539926
2.595000	0.479425
2.261918	0.651708

2.287173	0.707628
1.945411	0.861977
2.698769	1.618995
2.628935	0.553280
2.287173	0.707628

2.309422	0.764812
1.959944	0.900790
2.672032	1.696753
2.658900	0.628833
2.309422	0.764812

2.328603	0.823096
1.972396	0.940320
2.641202	1.772981
2.684810	0.705871
2.328603	0.823096

2.344661	0.882317
1.982731	0.980456
2.606367	1.847464
2.706592	0.784177
2.344661	0.882317

2.357551	0.942307
1.990919	1.021084
2.567625	1.919992
2.724183	0.863529
2.357551	0.942307

2.367237	1.002897
1.996938	1.062090
2.525085	1.990360
2.737535	0.943703
2.367237	1.002897

2.373690	1.063916
2.000770	1.103357
2.478868	2.058369
2.746610	1.024474
2.373690	1.063916

2.376894	1.125191
2.002405	1.144770
2.429105	2.123827
2.751383	1.105612
2.376894	1.125191

2.376838	1.186550
2.001839	1.186211
2.375934	2.186550
2.751838	1.186889
2.376838	1.186550

2.376783	1.247910
2.001783	1.247571
2.375879	2.247909
2.751783	1.248249
2.376783	1.247910

2.379987	1.309185
2.005498	1.328764
2.432197	2.307821
2.754475	1.289606
2.379987	1.309185

2.386440	1.370204
2.013520	1.409646
2.491618	2.364657
2.759360	1.330762
2.386440	1.370204

2.396126	1.430794
2.025827	1.489987
2.553975	2.418257
2.766425	1.371601
2.396126	1.430794

2.409016	1.490784
2.042384	1.569562
2.619089	2.468470
2.775648	1.412006
2.409016	1.490784

2.425074	1.550005
2.063143	1.648144
2.686779	2.515152
2.787004	1.451865
2.425074	1.550005

2.444254	1.608289
2.088048	1.725513
2.756853	2.558174
2.800461	1.491065
2.444254	1.608289

2.466504	1.665472
2.117026	1.801451
2.829113	2.597414
2.815982	1.529494
2.466504	1.665472

2.491759	1.721393
2.149997	1.875741
2.903355	2.632759
2.833521	1.567044
2.491759	1.721393

2.519949	1.775893
2.186867	1.948176
2.979370	2.664112
2.853031	1.603610
2.519949	1.775893

2.550993	1.828820
2.227532	2.018550
3.056942	2.691383
2.874455	1.639089
2.550993	1.828820

2.584805	1.880022
2.271878	2.086666
3.135854	2.714495
2.897733	1.673379
2.584805	1.880022

2.621289	1.929357
2.319779	2.152329
3.215882	2.733383
2.922799	1.706384
2.621289	1.929357

2.660342	1.976684
2.371100	2.215356
3.296800	2.747994
2.949583	1.738012
2.660342	1.976684

2.701853	2.021870
2.425696	2.275568
3.378380	2.758287
2.978010	1.768172
2.701853	2.021870

2.745706	2.064787
2.483414	2.332794
3.460392	2.764232
3.007998	1.796780
2.745706	2.064787

2.791776	2.105315
2.544089	2.386875
3.542603	2.765813
3.039463	1.823754
2.791776	2.105315

2.839933	2.143338
2.607551	2.437657
3.624783	2.763025
3.072316	1.849020
2.839933	2.143338

2.890043	2.178750
2.673621	2.484996
3.706698	2.755876
3.106465	1.872505
2.890043	2.178750

2.941962	2.211451
2.742111	2.528759
3.788118	2.744387
3.141813	1.894142
2.941962	2.211451

2.995545	2.241348
2.812830	2.568823
3.868813	2.728589
3.178261	1.913872
2.995545	2.241348

3.050641	2.268356
2.885576	2.605074
3.948555	2.708527
3.215705	1.931638
3.050641	2.268356

3.107093	2.292400
2.960146	2.637410
4.027118	2.684258
3.254039	1.947391
3.107093	2.292400

3.164742	2.313412
3.036327	2.665740
4.104282	2.655851
3.293157	1.961084
3.164742	2.313412

3.223426	2.331332
3.113906	2.689983
4.179828	2.623385
3.332946	1.972681
3.223426	2.331332

3.282979	2.346110
3.192663	2.710072
4.253543	2.586953
3.373295	1.982149
3.282979	2.346110

3.343233	2.357704
3.272376	2.725949
4.325219	2.546657
3.414090	1.989459
3.343233	2.357704

3.404018	2.366081
3.352819	2.737570
4.394654	2.502611
3.455216	1.994593
3.404018	2.366081

3.465162	2.371218
3.433767	2.744902
4.461651	2.454939
3.496557	1.997535
3.465162	2.371218

3.526492	2.373101
3.514989	2.747924
4.526021	2.403775
3.537995	1.998277
3.526492	2.373101

3.587836	2.371722
3.596257	2.746628
4.587584	2.349265
3.579414	1.996817
3.587836	2.371722

3.649019	2.367088
3.677342	2.741017
4.646163	2.291563
3.620697	1.993159
3.649019	2.367088

3.709871	2.359211
3.758014	2.731108
4.701596	2.230830
3.661728	1.987314
3.709871	2.359211

3.770218	2.348113
3.838046	2.716928
4.753725	2.167238
3.702390	1.979298
3.770218	2.348113

3.829891	2.333825
3.917212	2.698516
4.802402	2.100968
3.742570	1.969133
3.829891	2.333825

3.888720	2.316387
3.995288	2.675926
4.847491	2.032206
3.782152	1.956848
3.888720	2.316387

3.946540	2.295850
4.072054	2.649221
4.888864	1.961146
3.821026	1.942479
3.946540	2.295850

4.003188	2.272271
4.147294	2.618477
4.926404	1.887989
3.859082	1.926065
4.003188	2.272271

4.058504	2.245716
4.220794	2.583780
4.960006	1.812942
3.896213	1.907653
4.058504	2.245716

4.112330	2.216261
4.292348	2.545228
4.989574	1.736215
3.932313	1.887295
4.112330	2.216261

4.164517	2.183989
4.361753	2.502929
5.015025	1.658027
3.967281	1.865048
4.164517	2.183989

4.214916	2.148990
4.428813	2.457004
5.036288	1.578597
4.001019	1.840975
4.214916	2.148990

4.263384	2.111363
4.493340	2.407582
5.053301	1.498149
4.033429	1.815145
4.263384	2.111363

4.309786	2.071216
4.555151	2.354803
5.066018	1.416912
4.064422	1.787629
4.309786	2.071216

4.353990	2.028660
4.614070	2.298815
5.074402	1.335114
4.093910	1.758506
4.353990	2.028660

4.395871	1.983817
4.669933	2.239776
5.078429	1.252986
4.121809	1.727858
4.395871	1.983817

4.435311	1.936813
4.722581	2.177854
5.078089	1.170760
4.148042	1.695771
4.435311	1.936813

4.472199	1.887780
4.771866	2.113223
5.073382	1.088668
4.172533	1.662336
4.472199	1.887780

4.506431	1.836857
4.817649	2.046065
5.064321	1.006942
4.195213	1.627648
4.506431	1.836857

4.537910	1.784187
4.859800	1.976571
5.050933	0.925812
4.216020	1.591804
4.537910	1.784187

4.566547	1.729921
4.898201	1.904936
5.033254	0.845509
4.234892	1.554905
4.566547	1.729921

4.592261	1.674209
4.932743	1.831362
5.011335	0.766257
4.251779	1.517057
4.592261	1.674209

4.614980	1.617211
4.963328	1.756058
4.985238	0.688282
4.266631	1.478364
4.614980	1.617211

4.634639	1.559086
4.989871	1.679235
4.955036	0.611803
4.279408	1.438938
4.634639	1.559086

4.651184	1.500000
5.012295	1.601111
4.920815	0.537036
4.290072	1.398888
4.651184	1.500000

4.664566	1.440118
5.030538	1.521906
4.882669	0.464192
4.298594	1.358329
4.664566	1.440118

4.674749	1.379609
5.044549	1.441845
4.840710	0.393477
4.304950	1.317374
4.674749	1.379609

4.681705	1.318646
5.054288	1.361152
4.795054	0.325090
4.309121	1.276139
4.681705	1.318646

4.685412	1.257398
5.059727	1.280055
4.745830	0.259225
4.311097	1.234742
4.685412	1.257398

4.685861	1.196041
5.060851	1.198784
4.693177	0.196068
4.310871	1.193297
4.685861	1.196041

4.686309	1.134683
5.061299	1.137427
4.693626	0.134710
4.311319	1.131940
4.686309	1.134683

4.690017	1.073436
5.064332	1.096093
4.750435	0.075263
4.315702	1.050779
4.690017	1.073436

4.696972	1.012472
5.069555	1.054978
4.810321	0.018917
4.324389	0.969966
4.696972	1.012472

4.707155	0.951964
5.076955	1.014199
4.873116	-0.034168
4.337356	0.889729
4.707155	0.951964

4.720538	0.892082
5.086510	0.973871
4.938641	-0.083844
4.354566	0.810293
4.720538	0.892082

4.737082	0.832995
5.098194	0.934107
5.006713	-0.129969
4.375970	0.731884
4.737082	0.832995

4.756742	0.774871
5.111973	0.895019
5.077138	-0.172413
4.401510	0.654722
4.756742	0.774871

4.779460	0.717872
5.127809	0.856719
5.149718	-0.211057
4.431112	0.579026
4.779460	0.717872

4.805174	0.662161
5.145657	0.819314
5.224248	-0.245791
4.464692	0.505008
4.805174	0.662161

4.833811	0.607894
5.165466	0.782910
5.300519	-0.276518
4.502157	0.432879
4.833811	0.607894

4.865290	0.555225
5.187181	0.747609
5.378313	-0.303150
4.543400	0.362842
4.865290	0.555225

4.899522	0.504302
5.210740	0.713511
5.457412	-0.325613
4.588304	0.295093
4.899522	0.504302

4.936410	0.455269
5.236077	0.680713
5.537592	-0.343843
4.636743	0.229826
4.936410	0.455269

4.975850	0.408265
5.263120	0.649306
5.618628	-0.357788
4.688581	0.167223
4.975850	0.408265

5.017731	0.363422
5.291793	0.619381
5.700289	-0.367410
4.743670	0.107462
5.017731	0.363422

5.061935	0.320866
5.322015	0.591020
5.782347	-0.372680
4.801855	0.050712
5.061935	0.320866

5.108337	0.280719
5.353701	0.564305
5.864569	-0.373585
4.862973	-0.002868
5.108337	0.280719

5.156806	0.243092
5.386761	0.539311
5.946722	-0.370122
4.926850	-0.053127
5.156806	0.243092

5.207204	0.208093
5.421102	0.516108
6.028576	-0.362300
4.993307	-0.099921
5.207204	0.208093

5.259391	0.175821
5.456626	0.494761
6.109899	-0.350141
5.062155	-0.143120
5.259391	0.175821

5.313218	0.146365
5.493235	0.475332
6.190461	-0.333680
5.133201	-0.182601
5.313218	0.146365

5.368533	0.119811
5.530824	0.457874
6.270035	-0.312964
5.206243	-0.218253
5.368533	0.119811

5.425181	0.096231
5.569286	0.442437
6.348397	-0.288050
5.281075	-0.249974
5.425181	0.096231

5.483001	0.075694
5.608515	0.429066
6.425324	-0.259010
5.357487	-0.277677
5.483001	0.075694

5.541831	0.058257
5.648398	0.417796
6.500601	-0.225924
5.435263	-0.301282
5.541831	0.058257

5.601503	0.043969
5.688824	0.408661
6.574014	-0.188887
5.514182	-0.320722
5.601503	0.043969

5.661850	0.032871
5.729678	0.401686
6.645356	-0.148003
5.594022	-0.335944
5.661850	0.032871

5.722702	0.024994
5.770844	0.396890
6.714427	-0.103387
5.674559	-0.346903
5.722702	0.024994

5.783885	0.020359
5.812208	0.394288
6.781029	-0.055166
5.755563	-0.353570
5.783885	0.020359

5.845229	0.018981
5.853651	0.393887
6.844977	-0.003476
5.836808	-0.355924
5.845229	0.018981

5.967944	0.019990
5.964861	0.394978
6.967910	0.028211
5.971026	-0.354997
5.967944	0.019990

6.090658	0.020999
6.087575	0.395986
7.090624	0.029220
6.093741	-0.353988
6.090658	0.020999

6.213373	0.022008
6.210290	0.396995
7.213339	0.030228
6.216455	-0.352979
6.213373	0.022008

6.336087	0.023017
6.333004	0.398004
7.336053	0.031237
6.339170	-0.351971
6.336087	0.023017

6.458802	0.024025
6.455719	0.399013
7.458768	0.032246
6.461884	-0.350962
6.458802	0.024025

6.581516	0.025034
6.578434	0.400022
7.581482	0.033255
6.584599	-0.349953
6.581516	0.025034

6.704231	0.026043
6.701148	0.401030
7.704197	0.034264
6.707314	-0.348944
6.704231	0.026043

6.826945	0.027052
6.823863	0.402039
7.826911	0.035272
6.830028	-0.347935
6.826945	0.027052

6.949660	0.028061
6.946577	0.403048
7.949626	0.036281
6.952743	-0.346927
6.949660	0.028061

7.072374	0.029070
7.069292	0.404057
8.072341	0.037290
7.075457	-0.345918
7.072374	0.029070

7.195089	0.030078
7.192006	0.405066
8.195055	0.038299
7.198172	-0.344909
7.195089	0.030078

7.317803	0.031087
7.314721	0.406074
8.317770	0.039308
7.320886	-0.343900
7.317803	0.031087

7.440518	0.032096
7.437435	0.407083
8.440484	0.040316
7.443601	-0.342891
7.440518	0.032096

7.563232	0.033105
7.560150	0.408092
8.563199	0.041325
7.566315	-0.341883
7.563232	0.033105

7.685947	0.034114
7.682864	0.409101
8.685913	0.042334
7.689030	-0.340874
7.685947	0.034114

7.808661	0.035122
7.805579	0.410110
8.808628	0.043343
7.811744	-0.339865
7.808661	0.035122

7.931376	0.036131
7.928293	0.411118
8.931342	0.044352
7.934459	-0.338856
7.931376	0.036131

8.054090	0.037140
8.051008	0.412127
9.054057	0.045360
8.057173	-0.337847
8.054090	0.037140

8.176805	0.038149
8.173722	0.413136
9.176771	0.046369
8.179887	-0.336839
8.176805	0.038149

8.299519	0.039158
8.296436	0.414145
9.299485	0.047378
8.302601	-0.335830
8.299519	0.039158

8.422233	0.040166
8.419150	0.415154
9.422199	0.048387
8.425315	-0.334821
8.422233	0.040166

8.544947	0.041175
8.541864	0.416162
9.544913	0.049396
8.548029	-0.333812
8.544947	0.041175

8.667661	0.042184
8.664578	0.417171
9.667627	0.050404
8.670743	-0.332803
8.667661	0.042184

8.790375	0.043193
8.787292	0.418180
9.790341	0.051413
8.793457	-0.331795
8.790375	0.043193

8.913089	0.044202
8.910007	0.419189
9.913055	0.052422
8.916171	-0.330786
8.913089	0.044202

9.035803	0.045210
9.032721	0.420198
10.035769	0.053431
9.038885	-0.329777
9.035803	0.045210

9.158517	0.046219
9.155435	0.421207
10.158484	0.054440
9.161599	-0.328768
9.158517	0.046219

9.281231	0.047228
9.278149	0.422215
10.281198	0.055448
9.284313	-0.327759
9.281231	0.047228

9.403945	0.048237
9.400863	0.423224
10.403912	0.056457
9.407027	-0.326751
9.403945	0.048237

9.526659	0.049246
9.523577	0.424233
10.526626	0.057466
9.529741	-0.325742
9.526659	0.049246

